HGNC ID	Status	Approved symbol	Alias symbol	Previous symbol
HGNC:4378	Approved	GMPS	GATD7	
HGNC:39428	Approved	GMPSP1		
HGNC:4379	Approved	GNA11	FBH	HHC2
HGNC:4379	Approved	GNA11	FBH2	HHC2
HGNC:4379	Approved	GNA11	FHH2	HHC2
HGNC:4380	Approved	GNA12	gep	
HGNC:4381	Approved	GNA13	G13	
HGNC:4381	Approved	GNA13	MGC46138	
HGNC:54705	Approved	GNA13P1		
HGNC:4382	Approved	GNA14		
HGNC:50451	Approved	GNA14-AS1		
HGNC:4383	Approved	GNA15	GNA16	
HGNC:55293	Approved	GNA15-DT		
HGNC:4384	Approved	GNAI1		
HGNC:4385	Approved	GNAI2	GIP	GNAI2B
HGNC:4386	Approved	GNAI2P1		GNAI2A
HGNC:4386	Approved	GNAI2P1		GNAI2L
HGNC:45110	Approved	GNAI2P2		
HGNC:4387	Approved	GNAI3	87U6	
HGNC:4388	Approved	GNAL		
HGNC:4389	Approved	GNAO1	G-ALPHA-o	
HGNC:24498	Approved	GNAO1-AS1		
HGNC:27543	Approved	GNAO1-DT		
HGNC:4390	Approved	GNAQ	G-ALPHA-q	
HGNC:4390	Approved	GNAQ	GAQ	
HGNC:4391	Approved	GNAQP1		GNAQP
HGNC:4392	Approved	GNAS	NESP55	GNAS1
HGNC:4392	Approved	GNAS	NESP	GNAS1
HGNC:4392	Approved	GNAS	GNASXL	GNAS1
HGNC:4392	Approved	GNAS	GPSA	GNAS1
HGNC:4392	Approved	GNAS	SCG6	GNAS1
HGNC:4392	Approved	GNAS	SgVI	GNAS1
HGNC:24872	Approved	GNAS-AS1	SANG	GNASAS
HGNC:24872	Approved	GNAS-AS1	SANG	GNAS-AS
HGNC:24872	Approved	GNAS-AS1	NESP-AS	GNASAS
HGNC:24872	Approved	GNAS-AS1	NESP-AS	GNAS-AS
HGNC:24872	Approved	GNAS-AS1	NESPAS	GNASAS
HGNC:24872	Approved	GNAS-AS1	NESPAS	GNAS-AS
HGNC:24872	Approved	GNAS-AS1	GNAS1AS	GNASAS
HGNC:24872	Approved	GNAS-AS1	GNAS1AS	GNAS-AS
HGNC:24872	Approved	GNAS-AS1	NCRNA00075	GNASAS
HGNC:24872	Approved	GNAS-AS1	NCRNA00075	GNAS-AS
HGNC:4393	Approved	GNAT1	CSNBAD3	
HGNC:4394	Approved	GNAT2	ACHM4	
HGNC:22800	Approved	GNAT3	gustducin	
HGNC:22800	Approved	GNAT3	GDCA	
HGNC:4395	Approved	GNAZ		
HGNC:4396	Approved	GNB1		
HGNC:55772	Approved	GNB1-DT		
HGNC:4397	Approved	GNB1L	GY2	
HGNC:4397	Approved	GNB1L	WDR14	
HGNC:4398	Approved	GNB2		
HGNC:4400	Approved	GNB3		
HGNC:20731	Approved	GNB4		
HGNC:4401	Approved	GNB5	GB5	
HGNC:23657	Approved	GNE	Uae1	IBM2
HGNC:4404	Approved	GNG2		
HGNC:4405	Approved	GNG3		
HGNC:4407	Approved	GNG4		
HGNC:4408	Approved	GNG5		
HGNC:4409	Approved	GNG5P1		GNG5P
HGNC:24826	Approved	GNG5P2		
HGNC:33552	Approved	GNG5P3		
HGNC:33553	Approved	GNG5P4		
HGNC:33554	Approved	GNG5P5		
HGNC:4410	Approved	GNG7	FLJ00058	
HGNC:19664	Approved	GNG8		
HGNC:4402	Approved	GNG10		
HGNC:49502	Approved	GNG10P1		
HGNC:4403	Approved	GNG11	GNGT11	
HGNC:19663	Approved	GNG12		
HGNC:43938	Approved	GNG12-AS1		
HGNC:14131	Approved	GNG13	h2-35	
HGNC:14131	Approved	GNG13	G(gamma)13	
HGNC:53439	Approved	GNG14		
HGNC:4411	Approved	GNGT1	GNG1	
HGNC:4412	Approved	GNGT2	GNG9	
HGNC:4413	Approved	GNL1	HSR1	
HGNC:29925	Approved	GNL2	Ngp-1	
HGNC:29925	Approved	GNL2	HUMAUANTIG	
HGNC:29925	Approved	GNL2	Nog2	
HGNC:29925	Approved	GNL2	Nug2	
HGNC:50779	Approved	GNL2P1		
HGNC:29931	Approved	GNL3	C77032	
HGNC:29931	Approved	GNL3	E2IG3	
HGNC:29931	Approved	GNL3	MGC800	
HGNC:29931	Approved	GNL3	NS	
HGNC:25553	Approved	GNL3L	FLJ10613	
HGNC:25553	Approved	GNL3L	GNL3B	
HGNC:25733	Approved	GNL3LP1	FLJ12595	GNL3LP
HGNC:4414	Approved	GNLY	NKG5	LAG2
HGNC:4414	Approved	GNLY	LAG-2	LAG2
HGNC:4414	Approved	GNLY	D2S69E	LAG2
HGNC:4414	Approved	GNLY	TLA519	LAG2
HGNC:4415	Approved	GNMT		
HGNC:4416	Approved	GNPAT	DHAPAT	
HGNC:4416	Approved	GNPAT	DAPAT	
HGNC:4416	Approved	GNPAT	DAP-AT	
HGNC:34031	Approved	GNPATP		
HGNC:4417	Approved	GNPDA1	GNPDA	GNPI
HGNC:4417	Approved	GNPDA1	HLN	GNPI
HGNC:4417	Approved	GNPDA1	GPI	GNPI
HGNC:4417	Approved	GNPDA1	KIAA0060	GNPI
HGNC:21526	Approved	GNPDA2	SB52	
HGNC:19980	Approved	GNPNAT1	Gpnat1	
HGNC:19980	Approved	GNPNAT1	FLJ10607	
HGNC:29670	Approved	GNPTAB	KIAA1208	GNPTA
HGNC:29670	Approved	GNPTAB	MGC4170	GNPTA
HGNC:23026	Approved	GNPTG	CAB56184	GNPTAG
HGNC:23026	Approved	GNPTG	CAB56184	C16orf27
HGNC:23026	Approved	GNPTG	c316G12.3	GNPTAG
HGNC:23026	Approved	GNPTG	c316G12.3	C16orf27
HGNC:4419	Approved	GNRH1		GRH
HGNC:4419	Approved	GNRH1		GNRH
HGNC:4419	Approved	GNRH1		LHRH
HGNC:4420	Approved	GNRH2		
HGNC:4421	Approved	GNRHR	LHRHR	GRHR
HGNC:16341	Approved	GNRHR2		
HGNC:39424	Approved	GNRHR2P1		
HGNC:4422	Approved	GNS		
HGNC:4424	Approved	GOLGA1	golgin-97	
HGNC:4424	Approved	GOLGA1	MGC33154	
HGNC:4425	Approved	GOLGA2	GM130	
HGNC:4425	Approved	GOLGA2	golgin-95	
HGNC:31052	Approved	GOLGA2P1		
HGNC:16479	Approved	GOLGA2P2Y		GOLGA2LY1
HGNC:16479	Approved	GOLGA2P2Y		GOLGA2P2
HGNC:32426	Approved	GOLGA2P3Y		GOLGA2LY2
HGNC:32426	Approved	GOLGA2P3Y		GOLGA2P3
HGNC:38600	Approved	GOLGA2P4		
HGNC:25315	Approved	GOLGA2P5	DKFZp434M0331	GOLGA2L1
HGNC:25315	Approved	GOLGA2P5	DKFZp434M0331	GOLGA2B
HGNC:44948	Approved	GOLGA2P6		
HGNC:49516	Approved	GOLGA2P7		
HGNC:49922	Approved	GOLGA2P8		
HGNC:49921	Approved	GOLGA2P9		
HGNC:26229	Approved	GOLGA2P10	FLJ22795	
HGNC:26229	Approved	GOLGA2P10	AgSK1	
HGNC:26788	Approved	GOLGA2P11	FLJ38723	
HGNC:4426	Approved	GOLGA3	golgin-160	
HGNC:4426	Approved	GOLGA3	GCP170	
HGNC:4426	Approved	GOLGA3	MEA-2	
HGNC:4427	Approved	GOLGA4	GOLG	
HGNC:4427	Approved	GOLGA4	GCP2	
HGNC:4427	Approved	GOLGA4	p230	
HGNC:4427	Approved	GOLGA4	golgin-240	
HGNC:26469	Approved	GOLGA4-AS1		
HGNC:18660	Approved	GOLGA4P1		
HGNC:20727	Approved	GOLGA4P2		
HGNC:43786	Approved	GOLGA4P3		
HGNC:4428	Approved	GOLGA5	ret-II	
HGNC:4428	Approved	GOLGA5	golgin-84	
HGNC:4428	Approved	GOLGA5	rfg5	
HGNC:4428	Approved	GOLGA5	GOLIM5	
HGNC:43925	Approved	GOLGA5P1		
HGNC:13567	Approved	GOLGA6A	GLP	GOLGA6
HGNC:32205	Approved	GOLGA6B		
HGNC:32206	Approved	GOLGA6C		
HGNC:32204	Approved	GOLGA6D		
HGNC:55708	Approved	GOLGA6EP		
HGNC:49206	Approved	GOLGA6FP		
HGNC:55709	Approved	GOLGA6GP		
HGNC:37444	Approved	GOLGA6L1		
HGNC:26695	Approved	GOLGA6L2	CT105	
HGNC:26695	Approved	GOLGA6L2	FLJ36144	
HGNC:37441	Approved	GOLGA6L3		
HGNC:27256	Approved	GOLGA6L4		
HGNC:30472	Approved	GOLGA6L5P	FLJ35171	GOLGA6L5
HGNC:30472	Approved	GOLGA6L5P	FLJ40113	GOLGA6L5
HGNC:30472	Approved	GOLGA6L5P	GOLGA6L8	GOLGA6L5
HGNC:37225	Approved	GOLGA6L6	FLJ36131	
HGNC:37442	Approved	GOLGA6L7		GOLGA6L7P
HGNC:37229	Approved	GOLGA6L9		GOLGA6L20
HGNC:37228	Approved	GOLGA6L10		GOLGA6L18
HGNC:23958	Approved	GOLGA6L11P		GOLGA6L15P
HGNC:23959	Approved	GOLGA6L12P		
HGNC:23960	Approved	GOLGA6L13P		
HGNC:23961	Approved	GOLGA6L14P		
HGNC:38117	Approved	GOLGA6L16P		
HGNC:49414	Approved	GOLGA6L17P		GOLGA6L21P
HGNC:49416	Approved	GOLGA6L19		
HGNC:50289	Approved	GOLGA6L22		
HGNC:55697	Approved	GOLGA6L23P		
HGNC:55710	Approved	GOLGA6L24P		
HGNC:55711	Approved	GOLGA6L25P		
HGNC:24876	Approved	GOLGA7	GCP16	
HGNC:24876	Approved	GOLGA7	HSPC041	
HGNC:24876	Approved	GOLGA7	GOLGA3AP1	
HGNC:24876	Approved	GOLGA7	GOLGA7A	
HGNC:31668	Approved	GOLGA7B	bA459F3.4	C10orf133
HGNC:31668	Approved	GOLGA7B	bA459F3.4	C10orf132
HGNC:31668	Approved	GOLGA7B	bA451M19.3	C10orf133
HGNC:31668	Approved	GOLGA7B	bA451M19.3	C10orf132
HGNC:45232	Approved	GOLGA7B-DT		LINC00866
HGNC:31972	Approved	GOLGA8A	GM88	
HGNC:31972	Approved	GOLGA8A	GOLGIN-67	
HGNC:31972	Approved	GOLGA8A	FAP286	
HGNC:31972	Approved	GOLGA8A	CFAP286	
HGNC:31973	Approved	GOLGA8B		
HGNC:32375	Approved	GOLGA8CP		GOLGA8C
HGNC:32376	Approved	GOLGA8DP		GOLGA8D
HGNC:32377	Approved	GOLGA8EP		GOLGA8E
HGNC:32378	Approved	GOLGA8F	DKFZp434P162	
HGNC:25328	Approved	GOLGA8G	DKFZp434K052	
HGNC:37443	Approved	GOLGA8H	GOLGA6L11	
HGNC:26660	Approved	GOLGA8IP	FLJ35785	GOLGA9P
HGNC:26660	Approved	GOLGA8IP	FLJ35785	GOLGA8I
HGNC:38650	Approved	GOLGA8J		
HGNC:38652	Approved	GOLGA8K		
HGNC:44404	Approved	GOLGA8M		
HGNC:44405	Approved	GOLGA8N		
HGNC:44406	Approved	GOLGA8O		
HGNC:44408	Approved	GOLGA8Q		
HGNC:44407	Approved	GOLGA8R		
HGNC:44409	Approved	GOLGA8S		
HGNC:44410	Approved	GOLGA8T		
HGNC:44411	Approved	GOLGA8UP		
HGNC:49920	Approved	GOLGA8VP		
HGNC:4429	Approved	GOLGB1	GCP	
HGNC:4429	Approved	GOLGB1	GCP372	
HGNC:4429	Approved	GOLGB1	giantin	
HGNC:4429	Approved	GOLGB1	GOLIM1	
HGNC:15448	Approved	GOLIM4	GPP130	GOLPH4
HGNC:15448	Approved	GOLIM4	GIMPC	GOLPH4
HGNC:15448	Approved	GOLIM4	P138	GOLPH4
HGNC:15451	Approved	GOLM1	GP73	GOLPH2
HGNC:15451	Approved	GOLM1	GP73	C9orf155
HGNC:15451	Approved	GOLM1	FLJ23608	GOLPH2
HGNC:15451	Approved	GOLM1	FLJ23608	C9orf155
HGNC:15451	Approved	GOLM1	bA379P1.3	GOLPH2
HGNC:15451	Approved	GOLM1	bA379P1.3	C9orf155
HGNC:24892	Approved	GOLM2	H63	CASC4
HGNC:24892	Approved	GOLM2	DKFZp459F1927	CASC4
HGNC:39251	Approved	GOLM2P1		CASC4P1
HGNC:15452	Approved	GOLPH3	GPP34	
HGNC:15452	Approved	GOLPH3	GOPP1	
HGNC:15452	Approved	GOLPH3	MIDAS	
HGNC:15452	Approved	GOLPH3	Vps74	
HGNC:55231	Approved	GOLPH3-DT		
HGNC:24882	Approved	GOLPH3L	GPP34R	
HGNC:24766	Approved	GOLT1A	FLJ42654	
HGNC:24766	Approved	GOLT1A	CGI-141	
HGNC:24766	Approved	GOLT1A	YMR292W	
HGNC:24766	Approved	GOLT1A	GOT1	
HGNC:24766	Approved	GOLT1A	MGC62027	
HGNC:20175	Approved	GOLT1B	CGI-141	
HGNC:20175	Approved	GOLT1B	YMR292W	
HGNC:20175	Approved	GOLT1B	GOT1	
HGNC:25973	Approved	GON4L	FLJ20203	GON4
HGNC:25973	Approved	GON4L	GON-4	GON4
HGNC:25973	Approved	GON4L	YARP	GON4
HGNC:20356	Approved	GON7		C14orf142
HGNC:17643	Approved	GOPC	dJ94G16.2	
HGNC:17643	Approved	GOPC	PIST	
HGNC:17643	Approved	GOPC	FIG	
HGNC:17643	Approved	GOPC	GOPC1	
HGNC:17643	Approved	GOPC	CAL	
HGNC:25676	Approved	GORAB	FLJ11752	SCYL1BP1
HGNC:25676	Approved	GORAB	NTKL-BP1	SCYL1BP1
HGNC:25676	Approved	GORAB	GO	SCYL1BP1
HGNC:54051	Approved	GORAB-AS1		
HGNC:16769	Approved	GORASP1	GRASP65	GOLPH5
HGNC:16769	Approved	GORASP1	P65	GOLPH5
HGNC:16769	Approved	GORASP1	FLJ23443	GOLPH5
HGNC:17500	Approved	GORASP2	GRASP55	
HGNC:17500	Approved	GORASP2	GRS2	
HGNC:17500	Approved	GORASP2	GOLPH6	
HGNC:4430	Approved	GOSR1	GOS28	
HGNC:4430	Approved	GOSR1	P28	
HGNC:4430	Approved	GOSR1	GS28	
HGNC:4430	Approved	GOSR1	GOS-28	
HGNC:4430	Approved	GOSR1	GOLIM2	
HGNC:4431	Approved	GOSR2	GS27	
HGNC:4431	Approved	GOSR2	Bos1	
HGNC:55346	Approved	GOSR2-DT		
HGNC:4432	Approved	GOT1	AST1	
HGNC:55848	Approved	GOT1-DT		
HGNC:28487	Approved	GOT1L1	MGC33309	
HGNC:4433	Approved	GOT2	mitAAT	
HGNC:4433	Approved	GOT2	KATIV	
HGNC:4433	Approved	GOT2	KAT4	
HGNC:4433	Approved	GOT2	KYAT4	
HGNC:4434	Approved	GOT2P1		GOT2L1
HGNC:4435	Approved	GOT2P2		GOT2L2
HGNC:4436	Approved	GOT2P3		GOT2L3
HGNC:4436	Approved	GOT2P3		GOT2L3P
HGNC:22936	Approved	GOT2P4	GOT2L4	
HGNC:38439	Approved	GOT2P5	GOT2Y	
HGNC:54891	Approved	GOT2P6		
HGNC:54892	Approved	GOT2P7		
HGNC:4439	Approved	GP1BA	CD42b	GP1B
HGNC:4439	Approved	GP1BA	GPIbalpha	GP1B
HGNC:4440	Approved	GP1BB	CD42c	
HGNC:4440	Approved	GP1BB	GPIbbeta	
HGNC:4441	Approved	GP2	ZAP75	
HGNC:4443	Approved	GP5	CD42d	
HGNC:14388	Approved	GP6	GPVI	
HGNC:55305	Approved	GP6-AS1		
HGNC:4444	Approved	GP9	CD42a	
HGNC:4444	Approved	GP9	GPIX	
HGNC:4445	Approved	GPA33	A33	
HGNC:4446	Approved	GPAA1	GAA1	
HGNC:4446	Approved	GPAA1	hGAA1	
HGNC:4447	Approved	GPAA1P1		
HGNC:51484	Approved	GPAA1P2		
HGNC:20298	Approved	GPALPP1	bA245H20.2	KIAA1704
HGNC:20298	Approved	GPALPP1	AD029	KIAA1704
HGNC:20298	Approved	GPALPP1	LSR7	KIAA1704
HGNC:24865	Approved	GPAM	KIAA1560	
HGNC:24865	Approved	GPAM	MGC26846	
HGNC:24865	Approved	GPAM	GPAT1	
HGNC:13920	Approved	GPANK1	G5	BAT4
HGNC:13920	Approved	GPANK1	D6S54E	BAT4
HGNC:13920	Approved	GPANK1	GPATCH10	BAT4
HGNC:13920	Approved	GPANK1	ANKRD59	BAT4
HGNC:27168	Approved	GPAT2	CT123	
HGNC:52330	Approved	GPAT2P1		
HGNC:52331	Approved	GPAT2P2		
HGNC:28157	Approved	GPAT3	MGC11324	AGPAT9
HGNC:28157	Approved	GPAT3	LPAAT-theta	AGPAT9
HGNC:28157	Approved	GPAT3	MAG1	AGPAT9
HGNC:28157	Approved	GPAT3	HMFN0839	AGPAT9
HGNC:28157	Approved	GPAT3	AGPAT10	AGPAT9
HGNC:20880	Approved	GPAT4	DKFZp586M1819	AGPAT6
HGNC:20880	Approved	GPAT4	LPAAT-zeta	AGPAT6
HGNC:20880	Approved	GPAT4	TSARG7	AGPAT6
HGNC:55539	Approved	GPAT4-AS1		
HGNC:24658	Approved	GPATCH1	ECGP	GPATC1
HGNC:24658	Approved	GPATCH1	FLJ10206	GPATC1
HGNC:24658	Approved	GPATCH1	FLJ38686	GPATC1
HGNC:25499	Approved	GPATCH2	FLJ10252	GPATC2
HGNC:25499	Approved	GPATCH2	CT110	GPATC2
HGNC:25499	Approved	GPATCH2	PPP1R30	GPATC2
HGNC:25499	Approved	GPATCH2	Pfa1	GPATC2
HGNC:20210	Approved	GPATCH2L	FLJ20689	C14orf118
HGNC:20210	Approved	GPATCH2L	FLJ10033	C14orf118
HGNC:25720	Approved	GPATCH3	FLJ12455	GPATC3
HGNC:25982	Approved	GPATCH4	FLJ20249	GPATC4
HGNC:25982	Approved	GPATCH4	DKFZP434F1735	GPATC4
HGNC:29066	Approved	GPATCH8		KIAA0553
HGNC:29066	Approved	GPATCH8		GPATC8
HGNC:26768	Approved	GPATCH11	FLJ38348	CCDC75
HGNC:26768	Approved	GPATCH11	CENPY	CCDC75
HGNC:26768	Approved	GPATCH11	CENP-Y	CCDC75
HGNC:42659	Approved	GPATCH11P1		CCDC75P1
HGNC:4448	Entry Withdrawn	GPB		
HGNC:19680	Approved	GPBAR1	BG37	
HGNC:19680	Approved	GPBAR1	GPCR	
HGNC:19680	Approved	GPBAR1	TGR5	
HGNC:19680	Approved	GPBAR1	M-BAR	
HGNC:19680	Approved	GPBAR1	GPCR19	
HGNC:19680	Approved	GPBAR1	GPR131	
HGNC:19680	Approved	GPBAR1	MGC40597	
HGNC:29520	Approved	GPBP1	DKFZp761C169	
HGNC:28843	Approved	GPBP1L1	SP192	
HGNC:4449	Approved	GPC1	glypican	
HGNC:56102	Approved	GPC1-AS1		
HGNC:4450	Approved	GPC2	cerebroglycan	
HGNC:4450	Approved	GPC2	FLJ38962	
HGNC:4450	Approved	GPC2	DKFZp547M109	
HGNC:4451	Approved	GPC3	OCI-5	SDYS
HGNC:4451	Approved	GPC3	SGBS	SDYS
HGNC:4451	Approved	GPC3	SGBS1	SDYS
HGNC:4451	Approved	GPC3	SGB	SDYS
HGNC:4451	Approved	GPC3	DGSX	SDYS
HGNC:52897	Approved	GPC3-AS1		
HGNC:4452	Approved	GPC4	K-glypican	
HGNC:4453	Approved	GPC5		
HGNC:39886	Approved	GPC5-AS1		
HGNC:39887	Approved	GPC5-AS2		
HGNC:41340	Approved	GPC5-IT1		
HGNC:4454	Approved	GPC6		
HGNC:39909	Approved	GPC6-AS1		
HGNC:39910	Approved	GPC6-AS2		
HGNC:26957	Approved	GPCPD1	KIAA1434	
HGNC:26957	Approved	GPCPD1	GDE5	
HGNC:26957	Approved	GPCPD1	GDPD6	
HGNC:4455	Approved	GPD1		
HGNC:28956	Approved	GPD1L	KIAA0089	
HGNC:4456	Approved	GPD2		
HGNC:4457	Entry Withdrawn	GPDS1		
HGNC:4485	Approved	GPER1	FEG-1	CMKRL2
HGNC:4485	Approved	GPER1	FEG-1	GPR30
HGNC:4485	Approved	GPER1	FEG-1	GPER
HGNC:4485	Approved	GPER1	GPCR-Br	CMKRL2
HGNC:4485	Approved	GPER1	GPCR-Br	GPR30
HGNC:4485	Approved	GPER1	GPCR-Br	GPER
HGNC:4485	Approved	GPER1	LERGU	CMKRL2
HGNC:4485	Approved	GPER1	LERGU	GPR30
HGNC:4485	Approved	GPER1	LERGU	GPER
HGNC:4485	Approved	GPER1	LERGU2	CMKRL2
HGNC:4485	Approved	GPER1	LERGU2	GPR30
HGNC:4485	Approved	GPER1	LERGU2	GPER
HGNC:4485	Approved	GPER1	DRY12	CMKRL2
HGNC:4485	Approved	GPER1	DRY12	GPR30
HGNC:4485	Approved	GPER1	DRY12	GPER
HGNC:4485	Approved	GPER1	LyGPR	CMKRL2
HGNC:4485	Approved	GPER1	LyGPR	GPR30
HGNC:4485	Approved	GPER1	LyGPR	GPER
HGNC:4485	Approved	GPER1	CEPR	CMKRL2
HGNC:4485	Approved	GPER1	CEPR	GPR30
HGNC:4485	Approved	GPER1	CEPR	GPER
HGNC:18054	Approved	GPHA2	GPA2	
HGNC:18054	Approved	GPHA2	ZSIG51	
HGNC:18054	Approved	GPHA2	A2	
HGNC:18054	Approved	GPHA2	MGC126572	
HGNC:18055	Approved	GPHB5	ZLUT1	
HGNC:18055	Approved	GPHB5	GPB5	
HGNC:15465	Approved	GPHN	KIAA1385	
HGNC:4458	Approved	GPI	AMF	
HGNC:4458	Approved	GPI	NLK	
HGNC:24945	Approved	GPIHBP1	LOC338328	
HGNC:24945	Approved	GPIHBP1	GPI-HBP1	
HGNC:30677	Approved	GPKOW	T54	
HGNC:30677	Approved	GPKOW	GPATC5	
HGNC:30677	Approved	GPKOW	GPATCH5	
HGNC:30677	Approved	GPKOW	Spp2	
HGNC:30677	Approved	GPKOW	Mos2	
HGNC:4459	Approved	GPLD1		
HGNC:4460	Approved	GPM6A		GPM6
HGNC:55577	Approved	GPM6A-DT		
HGNC:4461	Approved	GPM6B	M6B	
HGNC:4461	Approved	GPM6B	MGC17150	
HGNC:4461	Approved	GPM6B	MGC54284	
HGNC:38782	Approved	GPM6BP1		
HGNC:38781	Approved	GPM6BP2		
HGNC:38783	Approved	GPM6BP3		
HGNC:17030	Approved	GPN1	NTPBP	XAB1
HGNC:17030	Approved	GPN1	MBDIN	XAB1
HGNC:17030	Approved	GPN1	ATPBD1A	XAB1
HGNC:17030	Approved	GPN1	RPAP4	XAB1
HGNC:25513	Approved	GPN2	FLJ10349	ATPBD1B
HGNC:30186	Approved	GPN3	MGC14560	ATPBD1C
HGNC:44914	Approved	GPN3P1		
HGNC:4462	Approved	GPNMB	NMB	
HGNC:4462	Approved	GPNMB	HGFIN	
HGNC:4484	Approved	GPR3	ACCA	
HGNC:4497	Approved	GPR4		
HGNC:4515	Approved	GPR6		
HGNC:4466	Approved	GPR12	GPCR21	
HGNC:4466	Approved	GPR12	PPP1R84	
HGNC:4469	Approved	GPR15		
HGNC:4471	Approved	GPR17		
HGNC:4472	Approved	GPR18		
HGNC:4473	Approved	GPR19		
HGNC:4475	Approved	GPR20		
HGNC:4476	Approved	GPR21		
HGNC:4477	Approved	GPR22		
HGNC:4480	Approved	GPR25		
HGNC:4481	Approved	GPR26		
HGNC:4482	Approved	GPR27	SREB1	
HGNC:4486	Approved	GPR31	HETER1	
HGNC:4486	Approved	GPR31	12-HETER	
HGNC:4487	Approved	GPR32	RVDR1	
HGNC:4488	Approved	GPR32P1		GPR32P
HGNC:4489	Approved	GPR33		
HGNC:4490	Approved	GPR34		
HGNC:4491	Entry Withdrawn	GPR34P		
HGNC:4492	Approved	GPR35		
HGNC:4493	Approved	GPR36		
HGNC:4494	Approved	GPR37	EDNRBL	
HGNC:4494	Approved	GPR37	hET(B)R-LP	
HGNC:4494	Approved	GPR37	PAELR	
HGNC:14923	Approved	GPR37L1	ETBR-LP-2	
HGNC:4496	Approved	GPR39		
HGNC:4500	Approved	GPR42	GPR41L	GPR42P
HGNC:4500	Approved	GPR42	FFAR3L	GPR42P
HGNC:4503	Approved	GPR45	PSP24	
HGNC:4503	Approved	GPR45	PSP24A	
HGNC:4506	Approved	GPR50	H9	
HGNC:4506	Approved	GPR50	Mel1c	
HGNC:40259	Approved	GPR50-AS1		
HGNC:4508	Approved	GPR52		
HGNC:4509	Approved	GPR53P	PsiGPR53	
HGNC:4509	Approved	GPR53P	dJ271M21.8	
HGNC:4511	Approved	GPR55		
HGNC:13300	Approved	GPR61	BALGR	
HGNC:13301	Approved	GPR62		
HGNC:13302	Approved	GPR63	PSP24(beta)	
HGNC:13302	Approved	GPR63	PSP24B	
HGNC:4517	Approved	GPR65	hTDAG8	
HGNC:4517	Approved	GPR65	TDAG8	
HGNC:4519	Approved	GPR68	OGR1	
HGNC:4526	Approved	GPR75	WI-31133	
HGNC:40043	Approved	GPR75-ASB3		
HGNC:4528	Approved	GPR78		
HGNC:4529	Approved	GPR79	GPR79P	
HGNC:4533	Approved	GPR82		
HGNC:4523	Approved	GPR83		GPR72
HGNC:4535	Approved	GPR84	EX33	
HGNC:56187	Approved	GPR84-AS1		
HGNC:4536	Approved	GPR85	SREB2	
HGNC:4538	Approved	GPR87		GPR95
HGNC:4539	Approved	GPR88		
HGNC:31984	Approved	GPR89A	UNQ192	
HGNC:13840	Approved	GPR89B	SH120	GPR89
HGNC:13840	Approved	GPR89B	SH120	GPR89C
HGNC:13951	Approved	GPR89P	C11H1.2-Lp	
HGNC:4541	Entry Withdrawn	GPR90		
HGNC:14963	Approved	GPR101		
HGNC:17830	Approved	GPR107	KIAA1624	
HGNC:17830	Approved	GPR107	RP11-88G17	
HGNC:17830	Approved	GPR107	FLJ20998	
HGNC:17830	Approved	GPR107	LUSTR1	
HGNC:17829	Approved	GPR108	LUSTR2	
HGNC:19060	Approved	GPR119	hGPCR2	
HGNC:19060	Approved	GPR119	GPCR2	
HGNC:19346	Entry Withdrawn	GPR130		
HGNC:17482	Approved	GPR132	G2A	
HGNC:19991	Approved	GPR135	HUMNPIIY20	
HGNC:19991	Approved	GPR135	PAFR	
HGNC:24300	Approved	GPR137	C11orf4	
HGNC:24300	Approved	GPR137	GPR137A	
HGNC:24300	Approved	GPR137	TM7SF1L1	
HGNC:11862	Approved	GPR137B		TM7SF1
HGNC:25445	Approved	GPR137C	DKFZp762F0713	
HGNC:25445	Approved	GPR137C	TM7SF1L2	
HGNC:19995	Approved	GPR139	PGR3	
HGNC:19997	Approved	GPR141	PGR13	
HGNC:53813	Approved	GPR141BP		
HGNC:20088	Approved	GPR142	PGR2	
HGNC:20145	Approved	GPR143		OA1
HGNC:18499	Approved	GPR143P	GPR143Y	OA1P
HGNC:21718	Approved	GPR146	PGR8	
HGNC:23623	Approved	GPR148	PGR6	
HGNC:23627	Approved	GPR149	PGR10	
HGNC:23627	Approved	GPR149	IEDA	
HGNC:23627	Approved	GPR149	R35	
HGNC:23628	Approved	GPR150	PGR11	
HGNC:23624	Approved	GPR151	PGR7	
HGNC:23624	Approved	GPR151	GALR4	
HGNC:23622	Approved	GPR152	PGR5	
HGNC:23618	Approved	GPR153	PGR1	
HGNC:22951	Approved	GPR155	DEPDC3	
HGNC:22951	Approved	GPR155	DEP.7	
HGNC:22951	Approved	GPR155	FLJ31819	
HGNC:22951	Approved	GPR155	PGR22	
HGNC:55827	Approved	GPR155-DT		
HGNC:20844	Approved	GPR156	PGR28	
HGNC:20844	Approved	GPR156	GABABL	
HGNC:23687	Approved	GPR157	FLJ12132	
HGNC:23689	Approved	GPR158	KIAA1136	
HGNC:44163	Approved	GPR158-AS1		
HGNC:23693	Approved	GPR160	GPCR150	
HGNC:23693	Approved	GPR160	GPCR1	
HGNC:54682	Approved	GPR160P1		
HGNC:54683	Approved	GPR160P2		
HGNC:23694	Approved	GPR161	RE2	
HGNC:16693	Approved	GPR162	A-2	
HGNC:16693	Approved	GPR162	GRCA	
HGNC:21462	Approved	GPR165P	PGR15	
HGNC:21462	Approved	GPR165P	6530406P05Rik	
HGNC:23626	Approved	GPR166P	PGR9	
